pitcher,name,Team,IP,ERA,ERA_adj_sc,FIP,xFIP,xERA,ERA_minus_FIP,ERA_minus_xERA,BABIP_allowed,lob_pct,hr_fb_rate,hard_hit_rate_allowed,barrel_rate_allowed,swstr_rate,k_pct,bb_pct,G,GS,TBF,key_fangraphs,fg_swstr_rate,fg_hr_fb_rate,BABIP_allowed_all,xERA_all,IP_sc,IP_sc_adj,RA_sc,FIP_sc,FIP_sc_all,lob_pct_sc,ERA_all_sc,park_factor,park_change,park_change_label,career_babip_allowed,career_hh_allowed,career_barrel_allowed,babip_baseline,_age_babip,age_adj_career_babip,park_adj_babip_expected,xwoba_gap,gb_pct,luck_score,conf_phase,career_ip,birth_year,age,fip_minus,pitcher_quality_tier,rtm_signal,rtm_confluence,amplification_cap_applied,stuff_plus_avg,best_pitch_type,stuff_plus_signal,total_starts,disaster_starts,disaster_rate,qs_count,qs_rate,start_variance,volatility_flag,volatility_label,pitch_mix_signal,pitch_mix_note,verdict,raw_buy_score,buy_qualified,lob_confluence_flag,curr_csw,career_csw_p,csw_gap,tier_sell,age_flag,owned_pct,fp_rank,contract_year,player_name,team,ip,player_type,role_override,curr_pitch_types,new_pitches,dropped_pitches,curr_swstr_overall,career_swstr_overall,swstr_gap,curr_primary_velo,career_primary_velo,velo_gap,cbs_rank
672282,Reid Detmers,LAA,49.0,4.04,4.04,3.24,,2.909,0.8,1.13,0.306,0.709,0.105,0.199,0.031,0.113,,,,,,27468.0,,,0.3059701492537313,2.9094775070422525,49.0,49.0,22.0,3.241656662665066,3.2086964582137925,0.7092198581560284,4.04,1.0,False,,0.2972,0.4028,0.0797,0.2972,27,0.2972,0.2972,0.0285,0.42,0.2519,May,465.0,1999,27,85.5,Above Avg (80-95),0.331,No confluence,False,89.3,FF,Poor stuff dampens buy x0.85 (sp=89),9,1,0.111,4,0.444,3.16,False,,0.0,,Slight buy,0.4884,True,,0.2892,0.3067,-0.0175,,,17.64,239,False,Reid Detmers,LAA,49.0,SP,False,"CH,CU,FF,PO,SI,SL","CH,CU,PO,SI,SL",,0.1128,0.241,-0.1282,93.9,94.3,-0.4,27
676879,Aaron Ashby,MIL,28.3,3.49,3.27,2.15,,1.55,1.34,1.94,0.304,0.698,0.167,0.246,0.026,0.144,,,,,,23550.0,,,0.360655737704918,1.4688372727272725,28.33333333333333,11.0,4.0,2.148892284186401,1.860317106473096,0.6976744186046512,3.49,1.0,False,,0.2842,0.3629,0.056,0.2842,28,0.2842,0.2842,0.0402,0.581,0.2372,May,246.2,1998,28,56.7,Elite (FIP-<80),0.6,No confluence,False,88.3,SI,,21,0,0.0,0,0.0,3.26,False,,0.12,velo_gain +0.05 | new_pitch +0.07,Neutral,0.817,True,,0.3805,0.3236,0.0569,,,48.0,393,False,Aaron Ashby,MIL,28.3,RP,False,"CH,CU,FF,SI,SL","CH,CU,FF,SL",,0.1455,0.1765,-0.031,97.2,96.43,0.77,
669358,Shane Baz,BAL,50.7,5.33,5.33,4.3,,4.96,1.03,0.37,0.321,0.666,0.154,0.221,0.048,0.085,,,,,,22264.0,,,0.3205128205128205,4.959772289473685,50.66666666666666,50.66666666666667,30.0,4.3014042459088895,4.268444041457617,0.6656346749226006,5.33,1.0,True,Park change (TB->BAL) - career baseline less reliable,0.2838,0.4142,0.0869,0.2838,27,0.2838,0.2838,0.0055,0.37,0.2359,May,302.0,1999,27,113.5,Below Avg (105-115),-0.66,Buy confluence,False,100.8,CU,,9,0,0.0,1,0.111,2.77,False,,0.0,,Neutral,0.625,False,,0.254,0.3021,-0.0481,,,46.0,300,False,Shane Baz,BAL,50.7,SP,False,"CH,FA,FC,FF,KC,SI","CH,FA,FC,KC,SI",CU,0.0855,0.2304,-0.1449,96.3,96.3,0.0,95
686993,Justin Sterner,ATH,21.0,4.71,0.0,0.75,,3.217,3.96,1.49,0.3,1.0,0.0,0.325,0.033,0.147,,,,,,27694.0,,,0.3389830508474576,2.4479110000000004,21.0,4.333333333333334,0.0,0.7502908855850032,3.548832512635561,1.0,4.71,0.96,False,,,,,0.3,30,0.3,0.288,0.0674,0.508,0.2321,May,77.2,1996,30,20.6,Elite (FIP-<80),-2.467,Buy confluence,False,93.3,FF,,21,0,0.0,0,0.0,0.0,False,,-0.03,abandonment -0.10 | new_pitch +0.07,Neutral,2.3946,False,,0.2921,0.2933,-0.0012,,,8.0,164.0,False,Justin Sterner,ATH,21.0,RP,False,"FC,FF,ST","FC,ST",,0.1489,,,93.1,,,
680732,Sean Burke,CWS,48.3,4.28,4.28,3.58,,3.964,0.7,0.32,0.291,0.667,0.135,0.24,0.034,0.084,,,,,,29878.0,,,0.2907801418439716,3.964248257425744,48.333333333333336,48.333333333333336,23.0,3.5752245725876555,3.542264368136382,0.6666666666666666,4.28,1.0,False,,0.2908,0.4245,0.102,0.2908,27,0.2908,0.2908,-0.013,0.388,0.2301,May,168.1,1999,27,94.5,Above Avg (80-95),-0.384,Buy confluence,False,106.2,SL,,9,1,0.111,4,0.444,4.33,True,High variance — signals less reliable,0.0,,Slight buy,0.4168,True,,0.281,0.2741,0.0069,,,35.0,299,False,Sean Burke,CWS,48.3,SP,False,"CH,FC,FF,KC,SI,SL","CH,FC,KC,SI",CU,0.0835,,,94.2,,,90
670280,David Bednar,NYY,19.0,5.21,,2.34,,1.994,2.87,3.22,0.364,,,0.198,0.017,0.134,,,,,,19569.0,,,0.3636363636363636,1.9936625058823525,19.0,,,,2.340812462510248,,5.21,1.0,False,,0.2665,0.4171,0.0767,0.2665,32,0.2665,0.2665,0.0867,0.589,0.2283,May,325.0,1994,32,61.8,Elite (FIP-<80),0.346,No confluence,False,99.3,FF,,19,0,0.0,0,0.0,,False,,0.07,new_pitch +0.07,Buy low,1.7583,True,,0.3051,0.3753,-0.0702,,,87.75,69,False,David Bednar,NYY,19.0,RP,False,"CU,FF,FS","CU,FS",,0.1356,0.2735,-0.1379,95.8,96.82,-1.02,7
663978,Chris Paddack,MIA,35.7,7.32,7.32,4.66,,4.241,2.66,3.08,0.345,0.548,0.171,0.246,0.045,0.097,,,,,,20099.0,,,0.3445378151260504,4.240724650887574,35.666666666666664,35.666666666666664,29.0,4.656114034398806,4.623153829947533,0.5482456140350876,7.32,0.95,True,Park change (MIN->MIA) - career baseline less reliable,0.3222,0.4445,0.0974,0.3222,30,0.3222,0.3061,0.0496,0.413,0.2277,May,596.1,1996,30,129.5,Poor (FIP->115),0.419,No confluence,False,105.6,CH,"FIP- override: poor outcomes, skips elite bonus (sp=106, FIP-=130)",8,2,0.25,1,0.125,8.06,True,High variance — signals less reliable,0.05,velo_gain +0.05,Neutral,1.6142,False,,0.2549,0.2565,-0.0016,,,0.34,296.0,False,Chris Paddack,MIA,35.7,SP,False,"CH,CU,FC,FF,SI,ST","CU,FC,SI,ST",,0.0965,0.2059,-0.1094,92.9,93.5,-0.6,
650911,Cristopher Sánchez,PHI,63.7,2.26,2.26,1.86,,2.202,0.4,0.06,0.355,0.833,0.107,0.285,0.052,0.145,,,,,,20778.0,,,0.3550295857988165,2.202137835820896,63.66666666666666,63.66666666666666,16.0,1.8642659157904,1.8313057113391265,0.8333333333333334,2.26,1.06,False,,0.2893,0.3777,0.0613,0.2893,30,0.2893,0.3067,0.0253,0.59,0.2259,May,558.0,1996,30,46.3,Elite (FIP-<80),-0.342,Buy confluence,False,90.3,SL,,10,0,0.0,7,0.7,2.96,False,,0.0,,Neutral,0.2536,True,,0.3344,0.305,0.0294,,,99.63,14,False,Cristopher Sánchez,PHI,63.7,SP,False,"CH,SI,SL",,,0.1452,0.1326,0.0126,94.9,94.15,0.75,3
579328,Yusei Kikuchi,LAA,30.7,5.87,5.87,3.64,,4.682,2.23,1.19,0.352,0.631,0.13,0.269,0.043,0.102,,,,,,20633.0,,,0.3516483516483517,4.682479971830984,30.666666666666668,30.666666666666668,20.0,3.644939715016441,3.611979510565168,0.6308411214953271,5.87,1.0,False,,0.3002,0.439,0.1019,0.3002,35,0.3062,0.3062,0.0118,0.394,0.2253,May,1006.0,1991,35,96.1,Average (95-105),-1.042,Buy confluence,False,105.3,FF,,7,1,0.143,0,0.0,4.36,True,High variance — signals less reliable,0.0,,Buy low,1.3478,True,Low strand rate,0.2769,0.2696,0.0073,,Age 35+ — monitor second half,22.0,459,False,Yusei Kikuchi,LAA,30.7,SP,False,"CU,FC,FF,FS,SL","FC,FS",CH,0.1023,0.2579,-0.1556,95.4,95.08,0.32,
669373,Tarik Skubal,DET,43.3,2.7,2.7,2.07,,2.825,0.63,-0.13,0.295,0.726,0.077,0.272,0.029,0.137,,,,,,22267.0,,,0.2946428571428571,2.825256060240964,43.333333333333336,43.333333333333336,13.0,2.0656755009696184,2.032715296518345,0.7258064516129031,2.7,1.0,False,,0.2564,0.3567,0.0655,0.2564,30,0.2564,0.2564,-0.0124,0.482,0.2155,May,791.0,1996,30,54.6,Elite (FIP-<80),-0.755,Buy confluence,False,84.1,SI,,7,0,0.0,6,0.857,2.41,False,,0.05,velo_gain +0.05,Neutral,0.3807,True,,0.3067,0.3212,-0.0145,,,98.47,81,False,Tarik Skubal,DET,43.3,SP,False,"CH,CU,FF,SI,SL","CU,SL",,0.1374,0.2724,-0.135,96.5,96.1,0.4,48
688883,Peyton Pallette,CLE,18.7,6.27,2.25,2.56,,5.106,3.71,1.16,0.188,0.769,0.333,0.262,0.039,0.115,,,,,,-1.0,,,0.3061224489795918,5.170664639534883,18.666666666666668,8.0,2.0,2.5579831932773107,4.41788013168318,0.7692307692307692,6.27,1.0,False,,,,,0.3,25,0.3,0.3,-0.0218,0.333,0.2039,May,7.2,2001,25,67.6,Elite (FIP-<80),-2.546,Buy confluence,False,,,,14,0,0.0,0,0.0,2.6,False,,,,Neutral,2.2038,False,,0.3073,,,,,0.06,297.0,False,Peyton Pallette,CLE,18.7,RP,False,"CH,CU,FF,SL","CH,CU,FF,SL",,0.1146,,,95.4,,,
676617,Riley O'brien,STL,21.7,4.57,,2.01,,1.713,2.56,2.86,0.315,,,0.269,0.019,0.128,,,,,,20348.0,,,0.3148148148148148,1.7133143058823528,21.666666666666668,,,,2.009638373441422,,4.57,1.0,False,,,,,0.3,31,0.3,0.3,-0.0019,0.618,0.1995,May,67.2,1995,31,53.0,Elite (FIP-<80),0.297,No confluence,False,87.3,SI,,22,0,0.0,0,0.0,,False,,-0.03,effectiveness +0.05 | rv_degrade -0.08,Neutral,1.5378,False,,0.2997,,,,,84.34,169,False,Riley O'brien,STL,21.7,RP,False,"CH,SI,SL,ST","CH,SL,ST",,0.1276,,,98.4,,,8
680573,Simeon Woods richardson,MIN,41.0,8.34,8.34,6.55,,6.09,1.79,2.25,0.338,0.565,0.205,0.304,0.057,0.07,,,,,,24494.0,,,0.3379310344827586,6.090064166666666,41.0,41.0,38.0,6.545788071326092,6.512827866874818,0.565068493150685,8.34,1.0,False,,0.287,0.3858,0.0961,0.287,26,0.287,0.287,0.0513,0.391,0.1947,May,270.1,2000,26,172.9,Poor (FIP->115),0.46,No confluence,False,101.3,FF,,9,4,0.444,1,0.111,5.66,True,High variance — signals less reliable,0.05,rv_improve +0.05,Neutral,1.0945,False,,0.2308,0.2614,-0.0306,,,4.0,240.0,False,Simeon Woods richardson,MIN,41.0,SP,False,"CU,FF,FS,SL","CU,FS",,0.0702,0.2185,-0.1483,92.6,93.15,-0.55,
592773,Ryne Stanek,STL,19.3,6.98,,3.9,,4.417,3.08,2.56,0.375,,,0.207,0.034,0.155,,,,,,15947.0,,,0.375,4.416509499999998,19.33333333333333,,,,3.904333333653624,,6.98,1.0,True,Park change (NYM->STL) - career baseline less reliable,0.2719,0.4278,0.0806,0.2719,35,0.2773,0.2773,0.0206,0.34,0.1882,May,466.2,1991,35,102.9,Average (95-105),-0.517,Buy confluence,False,100.3,FF,,22,0,0.0,0,0.0,,False,,0.07,new_pitch +0.07,Buy low,1.8678,True,,0.2998,0.2779,0.0219,,Age 35+ — monitor second half,0.47,193.0,False,Ryne Stanek,STL,19.3,RP,False,"FF,FS,SI,SL,ST","FS,SI,SL,ST",,0.1559,0.2712,-0.1153,98.0,98.22,-0.22,
641745,Brad Keller,PHI,18.3,4.91,,3.08,,2.37,1.83,2.54,0.326,,,0.206,0.021,0.108,,,,,,15734.0,,,0.3260869565217391,2.370234076923077,18.33333333333333,,,,3.079568443371492,,4.91,1.06,True,Park change (CHC->PHI) - career baseline less reliable,0.3037,0.3826,0.0709,0.3037,31,0.3037,0.3219,0.0255,0.479,0.1796,May,797.2,1995,31,76.7,Elite (FIP-<80),0.71,No confluence,False,86.3,FF,,19,0,0.0,0,0.0,,False,,0.05,velo_gain +0.05,Neutral,1.105,True,,0.2952,0.2678,0.0274,,,15.0,375,False,Brad Keller,PHI,18.3,RP,False,"CH,FF,SI,SL,ST","CH,SI,SL,ST",,0.1079,0.1684,-0.0605,97.0,94.7,2.3,
666171,Ryan Zeferjahn,LAA,21.7,2.91,0.9,1.06,,-0.063,1.85,2.97,0.158,0.8,0.0,0.211,0.011,0.118,,,,,,25420.0,,,0.2553191489361702,1.050840599999999,21.666666666666668,10.0,1.0,1.0579831932773107,2.009638373441422,0.8,2.91,1.0,False,,0.2542,0.3494,0.0816,0.2542,28,0.2542,0.2542,0.0283,0.447,0.1785,May,83.1,1998,28,28.0,Elite (FIP-<80),1.123,No confluence,False,,,,15,0,0.0,0,0.0,2.01,False,,,,Neutral,1.1026,True,,0.3109,,,,,7.0,109.0,False,Ryan Zeferjahn,LAA,21.7,RP,False,"FF,SI,SL,ST,UN","FF,SI,SL,ST,UN",,0.1192,,,96.7,,,38
571510,Matt Boyd,CHC,23.3,5.01,5.01,2.29,,4.07,2.72,0.94,0.377,0.611,0.182,0.27,0.043,0.142,,,,,,15440.0,,,0.3770491803278688,4.06978774,23.33333333333333,23.33333333333333,13.0,2.28655462184874,2.253594417397466,0.6106870229007634,5.01,1.0,False,,0.2795,0.3686,0.0836,0.2795,35,0.2851,0.2851,0.0004,0.397,0.1716,May,1102.0,1991,35,60.4,Elite (FIP-<80),-1.78,Buy confluence,False,95.2,SL,,5,1,0.2,1,0.2,5.36,True,High variance — signals less reliable,0.05,velo_gain +0.05,Neutral,1.6459,True,Low strand rate,0.3163,0.2885,0.0278,,Age 35+ — monitor second half,,,False,Matt Boyd,CHC,23.3,SP,False,"CH,CU,FF,SI,SL","CU,SI",,0.1419,0.1987,-0.0568,92.5,92.23,0.27,74
621111,Walker Buehler,SD,41.0,4.61,4.61,3.69,,4.835,0.92,-0.22,0.309,0.682,0.148,0.248,0.034,0.073,,,,,,19374.0,,,0.3089430894308943,4.8349348333333335,41.0,41.0,21.0,3.6921295347407255,3.659169330289452,0.6818181818181819,4.61,1.0,False,,0.3195,0.3869,0.0806,0.3195,32,0.3195,0.3195,-0.03,0.433,0.1645,May,852.1,1994,32,97.4,Average (95-105),-1.145,Buy confluence,False,106.1,FF,,9,2,0.222,2,0.222,4.24,True,High variance — signals less reliable,0.07,new_pitch +0.07,Neutral,0.5429,False,,0.268,0.281,-0.013,,,3.42,427,False,Walker Buehler,SD,41.0,SP,False,"CH,FC,FF,KC,SI,SL,ST","CH,FC,KC,SL,ST",,0.0735,0.1506,-0.0771,93.9,94.73,-0.83,
677865,Justin Bruihl,STL,19.3,6.98,0.0,2.56,,0.497,4.42,6.48,0.2,1.0,,0.245,0.027,0.062,,,,,,23779.0,,,0.25,5.312873124999999,19.33333333333333,2.0,0.0,2.5579831932773107,5.042264368136382,1.0,6.98,1.0,False,,0.3314,0.365,0.0631,0.3314,29,0.3314,0.3314,-0.0325,0.492,0.1593,May,98.0,1997,29,67.6,Elite (FIP-<80),2.063,No confluence,False,,,,21,0,0.0,0,0.0,,False,,,,Neutral,2.6242,True,,0.2614,,,,,0.03,314.0,False,Justin Bruihl,STL,19.3,RP,False,"CH,FC,FF,SI,ST","CH,FC,FF,SI,ST",,0.0625,,,90.4,,,
687911,Bryan King,HOU,19.7,5.95,9.0,3.06,,4.244,2.89,1.71,0.333,0.429,0.0,0.214,0.0,0.075,,,,,,25890.0,,,0.3050847457627119,3.1666259655172406,19.666666666666668,4.0,4.0,3.0579831932773107,3.075870446453156,0.4285714285714285,5.95,1.0,False,,0.2755,0.3567,0.0512,0.2755,30,0.2755,0.2755,0.015,0.508,0.1574,May,102.1,1996,30,80.8,Above Avg (80-95),-1.184,Buy confluence,False,99.3,FF,,17,1,0.059,0,0.0,6.36,True,High variance — signals less reliable,0.0,,Neutral,1.7464,False,,0.2698,,,,,15.0,455,False,Bryan King,HOU,19.7,RP,False,"CH,FF,SI,ST","CH,SI,ST",,0.0762,0.2415,-0.1653,91.7,92.05,-0.35,
607455,Anthony Banda,MIN,18.3,9.82,,4.83,,4.143,4.99,5.68,0.291,,,0.205,0.036,0.11,,,,,,14706.0,,,0.2909090909090909,4.142753448275862,18.33333333333333,,,,4.825022988826038,,9.82,1.0,False,,0.3001,0.3757,0.0759,0.3001,33,0.3061,0.3061,0.0326,0.5,0.1519,May,241.0,1993,33,127.5,Poor (FIP->115),0.687,No confluence,False,94.3,SL,,21,0,0.0,0,0.0,,False,,-0.03,velo_drop -0.08 | rv_improve +0.05,Neutral,2.9999,False,,0.2551,0.2539,0.0012,,,0.09,281.0,False,Anthony Banda,MIN,18.3,RP,False,"CH,FF,SI,SL","CH,FF,SI",,0.1101,0.2088,-0.0987,93.7,96.0,-2.3,
694738,Landen Roupp,SF,48.7,2.96,2.96,2.63,,2.15,0.33,0.81,0.282,0.752,0.105,0.172,0.008,0.105,,,,,,30076.0,,,0.282051282051282,2.149784895522388,48.66666666666666,48.66666666666666,16.0,2.626476343962242,2.5935161395109687,0.7518796992481203,2.96,0.91,False,,0.3032,0.3732,0.0768,0.3032,28,0.3032,0.2759,0.0032,0.55,0.1444,May,173.2,1998,28,76.3,Elite (FIP-<80),0.48,No confluence,False,107.1,SI,,9,0,0.0,4,0.444,3.72,False,,0.0,,Neutral,0.1997,True,,0.2887,0.3057,-0.017,,,55.29,219,False,Landen Roupp,SF,48.7,SP,False,"CH,CU,FC,FF,SI","CH,FC,FF",,0.1048,0.0867,0.0181,93.2,93.4,-0.2,70
664285,Framber Valdez,DET,50.0,4.68,4.68,4.0,,4.228,0.68,0.45,0.299,0.689,0.139,0.307,0.036,0.096,,,,,,17295.0,,,0.2987012987012987,4.227777542600896,50.0,50.0,26.0,3.997983193277311,3.965022988826037,0.6885245901639344,4.68,1.0,False,,0.2757,0.4459,0.0648,0.2757,33,0.2812,0.2812,-0.0043,0.535,0.1437,May,1099.2,1993,33,105.6,Below Avg (105-115),-0.228,Buy confluence,False,99.8,CH,,9,2,0.222,6,0.667,9.62,True,High variance — signals less reliable,0.0,,Slight buy,0.4096,True,,0.2938,0.2819,0.0119,,,85.99,80,False,Framber Valdez,DET,50.0,SP,False,"CH,CU,FF,SI,SL","FF,SL",,0.0963,0.1245,-0.0282,93.8,94.72,-0.92,22
656271,Brock Burke,CIN,20.7,5.23,0.0,2.37,,0.242,2.86,4.99,0.1,1.0,0.0,0.228,0.054,0.12,,,,,,17968.0,,,0.320754716981132,3.683325184782608,20.666666666666668,4.333333333333334,0.0,2.365675500969618,2.444377827535715,1.0,5.23,1.08,True,Park change (LAA->CIN) - career baseline less reliable,0.296,0.4015,0.0711,0.296,30,0.296,0.3197,-0.0017,0.389,0.14,May,271.2,1996,30,57.9,Elite (FIP-<80),2.128,No confluence,True,98.3,FF,,21,0,0.0,0,0.0,0.0,False,,0.04,velo_gain +0.05 | rv_degrade -0.08 | new_pitch +0.07,Neutral,1.6826,True,,0.3109,0.269,0.0419,,,0.23,141.0,False,Brock Burke,CIN,20.7,RP,False,"CH,FF,SI,SL","CH,SI,SL",,0.1235,0.2107,-0.0872,95.4,95.43,-0.03,
681347,Mike Burrows,HOU,50.0,5.58,5.58,4.96,,3.777,0.62,1.8,0.342,0.691,0.227,0.23,0.043,0.116,,,,,,24728.0,,,0.3424657534246575,3.777247013574661,50.0,50.0,31.0,4.957983193277311,4.925022988826037,0.6909090909090909,5.58,1.0,False,,0.291,0.42,0.108,0.291,27,0.291,0.291,0.0601,0.365,0.1391,May,121.1,1999,27,130.9,Poor (FIP->115),1.183,No confluence,False,100.5,FF,,9,1,0.111,2,0.222,3.31,False,,0.0,,Neutral,0.3947,False,,0.2799,,,,,3.84,277,False,Mike Burrows,HOU,50.0,SP,True,"CH,CU,FF,SI,SL","CU,SI,SL",,0.116,,,94.8,,,91
676962,Ben Brown,CHC,33.3,2.93,2.93,2.37,,1.437,0.56,1.49,0.221,0.664,0.071,0.228,0.019,0.111,,,,,,23590.0,,,0.216867469879518,1.6221136279069763,33.333333333333336,30.666666666666668,10.0,2.3732005845816584,2.3650229888260377,0.6640625,3.24,1.0,False,,0.3054,0.4855,0.1125,0.3054,27,0.3054,0.3054,-0.0348,0.524,0.1389,May,174.1,1999,27,62.6,Elite (FIP-<80),0.933,No confluence,False,112.4,FF,Elite stuff+buy x1.15 (sp=112),14,1,0.071,0,0.0,4.75,True,High variance — signals less reliable,0.0,,Neutral,0.3146,True,,0.3047,0.3256,-0.0209,,,43.0,286,False,Ben Brown,CHC,33.3,SP,False,"CH,FF,KC,SI","CH,KC,SI",CU,0.1113,0.161,-0.0497,96.5,96.1,0.4,110
605400,Aaron Nola,PHI,44.3,6.09,6.09,4.84,,4.778,1.25,1.31,0.346,0.648,0.29,0.242,0.051,0.104,,,,,,16149.0,,,0.3464566929133858,4.777633343283582,44.333333333333336,44.333333333333336,30.0,4.839938080495356,4.806977876044082,0.6477732793522267,6.09,1.06,False,,0.2881,0.3718,0.0776,0.2881,33,0.2939,0.3115,0.0303,0.409,0.1375,May,1735.0,1993,33,120.5,Poor (FIP->115),0.062,No confluence,False,109.3,CU,"FIP- override: poor outcomes, skips elite bonus (sp=109, FIP-=120)",9,3,0.333,2,0.222,5.1,True,High variance — signals less reliable,0.0,,Neutral,0.7628,False,,0.2862,0.3055,-0.0193,,,76.0,228,False,Aaron Nola,PHI,44.3,SP,False,"CH,FC,FF,KC,SI","CH,FC,FF,KC,SI",CU,0.1044,0.2178,-0.1134,91.6,92.47,-0.87,89
695243,Mason Miller,SD,21.3,0.84,,-0.26,,-1.97,1.1,2.81,0.345,,,0.088,0.0,0.255,,,,,,31757.0,,,0.3448275862068966,-1.9700258227848104,21.33333333333333,,,,-0.2562270111739626,,0.84,1.0,True,Park change (ATH->SD) - career baseline less reliable,0.2126,0.3461,0.0655,0.2126,28,0.2126,0.2126,0.0369,0.69,0.1345,May,168.1,1998,28,-6.9,Elite (FIP-<80),1.71,No confluence,False,85.0,FF,,20,0,0.0,0,0.0,,False,,-0.08,rv_degrade -0.08,Neutral,0.6891,True,,0.4816,0.386,0.0956,,,99.5,18,False,Mason Miller,SD,21.3,RP,False,"CH,FC,FF,SI,SL","CH,FC,SI",,0.2546,0.3348,-0.0802,101.3,100.13,1.17,1
686973,Louis Varland,TOR,23.7,2.28,0.0,1.06,,-0.067,1.22,2.35,0.333,1.0,,0.176,0.0,0.12,,,,,,27691.0,,,0.3653846153846153,0.7374452736842105,23.666666666666668,2.0,0.0,1.0579831932773107,1.1658680592485726,1.0,2.28,1.0,False,,0.3164,0.4374,0.0923,0.3164,29,0.3164,0.3164,0.0389,0.577,0.1344,May,226.2,1997,29,28.0,Elite (FIP-<80),1.127,No confluence,False,96.9,FF,,22,0,0.0,0,0.0,,False,,0.0,,Neutral,0.7442,True,,0.292,0.2656,0.0264,,,50.24,128,False,Louis Varland,TOR,23.7,RP,False,"CH,FF,KC,SI,SL","CH,KC,SI,SL",CU,0.1217,0.2152,-0.0935,98.1,96.57,1.53,13
693855,Ian Seymour,TB,21.3,5.06,2.25,4.31,,0.681,0.75,4.38,0.222,1.0,0.333,0.226,0.07,0.137,,,,,,27932.0,,,0.3333333333333333,4.312054097826087,21.33333333333333,4.0,1.0,4.307983193277311,3.634397988826037,1.0,5.06,0.94,False,,,,,0.3,28,0.3,0.282,0.0021,0.345,0.1324,May,64.2,1998,28,121.0,Poor (FIP->115),3.629,No confluence,True,,,,19,0,0.0,0,0.0,3.18,False,,,,Neutral,0.4415,False,,0.3314,,,,,10.3,457,False,Ian Seymour,TB,21.3,RP,False,"CH,FC,FF,SI,SL,ST","CH,FC,FF,SI,SL,ST",,0.1388,,,91.0,,,
621121,Lance Mccullers,HOU,39.0,6.23,6.23,5.03,,4.344,1.2,1.89,0.316,0.619,0.25,0.323,0.047,0.096,,,,,,14120.0,,,0.3163265306122449,4.344043802325581,39.0,39.0,27.0,5.032342167636285,4.999381963185012,0.6194690265486725,6.23,1.0,False,,0.294,0.4255,0.0863,0.294,33,0.2999,0.2999,0.0425,0.448,0.127,May,789.1,1993,33,132.8,Poor (FIP->115),0.686,No confluence,False,,,,8,2,0.25,2,0.25,6.23,True,High variance — signals less reliable,,,Neutral,0.733,False,,0.2874,,,,,14.0,,False,Lance Mccullers,HOU,39.0,SP,False,"CH,FC,FF,KC,SI,ST","CH,FC,FF,KC,SI,ST",,0.0963,,,91.3,,,
664199,Taylor Clarke,AZ,19.3,4.66,,3.23,,2.337,1.43,2.32,0.186,,,0.232,0.042,0.086,,,,,,17611.0,,,0.1864406779661017,2.336815162162163,19.33333333333333,,,,3.231919540550176,,4.66,1.0,False,,0.3025,0.4054,0.0914,0.3025,33,0.3085,0.3085,-0.046,0.574,0.1266,May,344.0,1993,33,85.2,Above Avg (80-95),0.893,No confluence,False,,,,20,0,0.0,0,0.0,,False,,,,Neutral,0.8281,True,,0.2555,0.3051,-0.0496,,,2.0,196.0,False,Taylor Clarke,AZ,19.3,RP,False,"CH,FC,FF,SI,SL","CH,FC,FF,SI,SL",,0.0876,,,95.0,,,
685299,Tanner Gordon,COL,21.3,5.91,5.91,4.32,,3.366,1.59,2.54,0.346,0.533,0.238,0.236,0.065,0.122,,,,,,27669.0,,,0.3461538461538461,3.365575,21.33333333333333,21.33333333333333,14.0,4.323608193277311,4.290647988826038,0.5333333333333333,5.91,1.18,False,,0.3691,0.3975,0.1028,0.3691,29,0.3691,0.4355,0.0616,0.356,0.1261,May,117.2,1997,29,96.6,Average (95-105),0.954,No confluence,False,112.3,FF,Elite stuff+buy x1.15 (sp=112),6,1,0.167,0,0.0,5.31,True,High variance — signals less reliable,0.0,,Neutral,0.956,True,Low strand rate,0.2978,,,,,0.04,279.0,False,Tanner Gordon,COL,21.3,RP,False,"CH,CU,FF,SI,SL","CH,CU,SI,SL",,0.1236,0.1353,-0.0117,93.2,92.2,1.0,
673540,Kodai Senga,NYM,19.7,9.15,9.15,6.16,,4.633,2.99,4.52,0.382,0.536,0.263,0.248,0.053,0.12,,,,,,31838.0,,,0.3818181818181818,4.632736896907214,19.666666666666668,19.666666666666668,20.0,6.159678108531548,6.126717904080275,0.5357142857142857,9.15,0.95,False,,0.2629,0.406,0.0732,0.2629,33,0.2682,0.2548,0.0742,0.317,0.1257,May,299.0,1993,33,171.1,Poor (FIP->115),1.527,No confluence,False,101.9,FF,,5,3,0.6,1,0.2,10.02,True,High variance — signals less reliable,0.0,,Neutral,1.8316,False,,0.2698,0.2917,-0.0219,,,25.0,484,False,Kodai Senga,NYM,19.7,SP,False,"CU,FC,FF,FO,SI,SL,ST","CU,FO,SI,SL,ST",FS,0.1199,0.1825,-0.0626,95.3,95.2,0.1,
