Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Mason Fox,,0.045400001,0.052499998,0,4.774320245,1,0,0,0,,1,4.436999798,1.000499964,0.567900002,0.530480027,0.142666668,0.491299987,0.025599999,0.0394,0.830200016,7.471800148,4.421699882,1.689802643,1.284000009,0.187108419,0.110727971,0.076380447,0.256124725,1.491799951,0.29243322,0.715055971,0.398006071,,4.952846386,-0.007048552,,,,,,,,,3.112200154,3.112200154,3.213633392,3.213633392,,,,,,,,,,,,,,,,,,,Mason Fox,sa3007460,663674
Jose Cuas,PHI,0.483200014,0.495499998,0,4.356243038,10,0,0,0.593999982,,10,43.76399994,9.518899918,5.222599983,4.840270042,1.278888941,4.609300137,0.250200003,0.684700012,9.148099899,8.233289909,4.148370123,1.984704755,1.151000047,0.209032536,0.105321729,0.103710807,0.247436963,1.412820005,0.293834745,0.721816869,0.443620741,,4.587615466,-0.007050724,,,,,,,,,38.31072552,3.831072552,38.16464305,3.816464305,8.99,6.61,5.3,4.39,3.68,3.08,2.55,2.04,1.5,5.47,5.18,4.97,4.8,4.65,4.5,4.35,4.18,3.95,Jose Cuas,17701,621016
Noé Ramirez,,0.045200001,0.052700002,0,4.842180133,1,0,0,0,,1,4.401000023,1.00909996,0.572399974,0.538020015,0.156111106,0.424899995,0.0273,0.048599999,0.83130002,7.481700182,3.824099958,1.956460413,1.404999956,0.188888893,0.096546238,0.092342655,0.256931879,1.433999956,0.29012349,0.708876504,0.357991137,,4.953824104,-0.007059598,,,,,,,,,3.098273552,3.098273552,3.212655675,3.212655675,,,,,,,,,,,,,,,,,,,Noe Ramirez,12800,598287
Yunior Marte,KCR,0.0396,0.082000002,0.044199999,6.083280087,0.193599999,0.171599999,0,0,,1,4.638999939,1.198099971,0.718800008,0.67592001,0.162,0.516099989,0.0037,0.0469,0.500699997,4.506299973,4.644899905,0.970160836,1.458000004,0.107932745,0.111252424,-0.003319679,0.293940134,1.71419996,0.303547882,0.669221446,0.42162131,,5.96007976,-0.007064388,,,,,,,,,1.604740094,1.604740094,2.206400018,2.206400018,,,,,,,,,,,,,,,,,,,Yunior Marte,sa3018367,805074
Diego Barrera,OAK,0.0462,0.052299999,0.0021,4.493789881,0.974399984,0.0054,0,0,,1,4.382999897,1.013599992,0.537999988,0.499309987,0.136000007,0.436199993,0.024599999,0.040899999,0.75880003,6.829200268,3.925799936,1.739569102,1.224000067,0.173123442,0.099520877,0.073602565,0.259504856,1.449799985,0.291454958,0.723995566,0.42367275,,4.848179792,-0.007080909,,,,,,,,,3.178140013,3.178140013,3.318299986,3.318299986,,,,,,,,,,,,,,,,,,,Diego Barrera,sa3023203,685290
Blake Wolters,KCR,0.038899999,0.083099999,0.044199999,6.137820125,0.175400004,0.175400004,0,0,,1,4.671000004,1.193699956,0.725799978,0.681980014,0.156888887,0.560199976,0.0032,0.046,0.509599984,4.586399853,5.041799784,0.909675126,1.411999986,0.10909869,0.119931487,-0.010832796,0.293667572,1.753899932,0.305095979,0.67009697,0.432180023,,6.005435274,-0.00708954,,,,,,,,,1.56724684,1.56724684,2.161044504,2.161044504,,,,,,,,,,,,,,,,,,,Blake Wolters,sa3023513,806265
Carter Spivey,CLE,0.039999999,0.082000002,0.049899999,5.83856982,0.175400004,0.175400004,0,0,,1,4.574999809,1.167099953,0.690400004,0.64872998,0.176444441,0.458200008,0.0031,0.0484,0.564899981,5.084099829,4.123800069,1.232867681,1.58799997,0.123475411,0.100153011,0.0233224,0.286869533,1.62529996,0.297757446,0.678310276,0.416031962,,5.850257573,-0.007096246,,,,,,,,,1.805273438,1.805273438,2.316222206,2.316222206,,,,,,,,,,,,,,,,,,,Carter Spivey,sa3023477,701053
Riley Cornelio,WSN,0.038899999,0.0832,0.050099999,5.827949882,0.175400004,0.175400004,0,0,,1,4.592999935,1.123000026,0.689499974,0.647549987,0.172111109,0.547999978,0.0031,0.041999999,0.546899974,4.922099769,4.931999803,0.997992694,1.54899998,0.119072498,0.119311993,-0.000239496,0.280539605,1.671000004,0.289553026,0.686342322,0.411504166,,6.080124178,-0.007098673,,,,,,,,,1.68703331,1.68703331,2.086355601,2.086355601,,,,,,,,,,,,,,,,,,,Riley Cornelio,31953,683000
Frankie Scalzo Jr.,CHC,0.045400001,0.0524,0,4.720860064,1,0,0,0,,1,4.40500021,1.031700015,0.56309998,0.524540007,0.140777782,0.430000007,0.0254,0.045200001,0.771600008,6.944400072,3.870000064,1.794418593,1.267000034,0.175164579,0.097616342,0.077548237,0.262532435,1.461700022,0.295259368,0.710574201,0.420619537,,4.878990949,-0.007102076,,,,,,,,,3.103613237,3.103613237,3.287488829,3.287488829,,,,,,,,,,,,,,,,,,,Frankie Scalzo Jr.,sa3017724,700794
Evan Kravetz,CIN,0.045600001,0.052299999,0,4.845690072,1,0,0,0,,1,4.422999859,1.013399959,0.574400008,0.538410008,0.166666672,0.447100013,0.0255,0.045499999,0.861800015,7.756200135,4.023900121,1.927532966,1.500000045,0.194845137,0.101085243,0.093759895,0.257836352,1.460499972,0.291782491,0.7220698,0.38541598,,5.087346517,-0.007105351,,,,,,,,,2.960960039,2.960960039,3.079133261,3.079133261,,,,,,,,,,,,,,,,,,,Evan Kravetz,27536,667478
Yoan Aybar,,0.0458,0.052000001,0,4.680809855,1,0,0,0,,1,4.473999977,0.977900028,0.557699978,0.520089984,0.134666666,0.547699988,0.025800001,0.046300001,0.870599985,7.835399866,4.929299891,1.589556334,1.211999997,0.194590968,0.122418415,0.072172552,0.252036091,1.525600016,0.293325767,0.723898105,0.395997723,,4.957946439,-0.007106172,,,,,,,,,3.160259932,3.160259932,3.208533339,3.208533339,,,,,,,,,,,,,,,,,,,Yoan Aybar,sa829086,646243
Troy Bacon,ATL,0.0484,0.0539,0.011,4.926240027,0.847500026,0.032499999,0,0,,1,4.415999889,1.033200026,0.582899988,0.547360003,0.157222226,0.426099986,0.021400001,0.042399999,0.8125,7.3125,3.834899873,1.906829446,1.415000036,0.183990041,0.096490035,0.087500005,0.261735288,1.459300011,0.294171659,0.707236828,0.370737012,,4.990868673,-0.007119426,,,,,,,,,2.999346597,2.999346597,3.175611105,3.175611105,,,,,,,,,,,,,,,,,,,Troy Bacon,sa918926,663823
Dereck Rodríguez,,0.045200001,0.0526,0,4.839569807,1,0,0,0,,1,4.359000206,1.045300007,0.572000027,0.537729979,0.165555552,0.354000002,0.025900001,0.039799999,0.769999981,6.929999828,3.186000019,2.175141176,1.489999965,0.176646007,0.081211284,0.095434723,0.263618469,1.399300009,0.290378757,0.708594626,0.358992848,,4.960101993,-0.007120357,,,,,,,,,3.004486654,3.004486654,3.206377786,3.206377786,,,,,,,,,,,,,,,,,,,Dereck Rodriguez,14509,605446
Max Alba,DET,0.0438,0.061099999,0.017999999,4.968990147,0.757600009,0.051600002,0,0,,1,4.462999821,1.059299946,0.591499984,0.552110016,0.145111114,0.451799989,0.019099999,0.038400002,0.689499974,6.205499768,4.066199899,1.526117732,1.306000024,0.154492494,0.101232356,0.053260138,0.266638137,1.511099935,0.291310978,0.703087966,0.407222649,,5.144524281,-0.007121538,,,,,,,,,2.769353418,2.769353418,3.021955498,3.021955498,,,,,,,,,,,,,,,,,,,Max Alba,sa3020525,681294
Ryan Birchard,MIL,0.040800001,0.080399998,0.048300002,5.833529949,0.201000005,0.170000002,0,0,,1,4.618000031,1.090899944,0.687900007,0.648169994,0.177555561,0.579100013,0.0038,0.045899998,0.711600006,6.404400051,5.211900115,1.228803298,1.59800005,0.154092681,0.125400608,0.028692073,0.27320309,1.669999957,0.294262292,0.690927699,0.38897835,,5.926502094,-0.007134971,,,,,,,,,1.927926721,1.927926721,2.239977684,2.239977684,,,,,,,,,,,,,,,,,,,Ryan Birchard,sa3023449,804670
Luke Shilling,,0.0451,0.054499999,0.0045,4.905539811,0.938199997,0.0132,0,0,,1,4.484000206,0.995400012,0.582400024,0.545059979,0.141666666,0.533500016,0.0241,0.051399998,0.871299982,7.841699839,4.801500142,1.63317705,1.274999991,0.1943131,0.118978589,0.075334512,0.255289673,1.528900027,0.295805212,0.711351041,0.393996564,,5.02024651,-0.007137585,,,,,,,,,3.057359904,3.057359904,3.146233268,3.146233268,,,,,,,,,,,,,,,,,,,Luke Shilling,sa3014781,663443
Liam Norris,ARI,0.047899999,0.058499999,0.0217,4.918139756,0.701499999,0.063500002,0,0,,1,4.535999775,0.976800025,0.584299982,0.546459973,0.131777778,0.616100013,0.0177,0.046700001,0.895399988,8.058599889,5.544900119,1.453335446,1.186000004,0.197398596,0.135824525,0.061574071,0.25219459,1.592900038,0.296913463,0.716126152,0.384727204,,5.077190962,-0.007137588,,,,,,,,,3.041853197,3.041853197,3.089288816,3.089288816,,,,,,,,,,,,,,,,,,,Liam Norris,sa3014543,691005
Starlyn Castillo,,0.041000001,0.080399998,0.048300002,5.839830458,0.198500007,0.170499995,0,0,,1,4.644999981,1.139799953,0.692799985,0.648870051,0.156444445,0.563300014,0.0038,0.064400002,0.57099998,5.13899982,5.069700122,1.013669388,1.408000007,0.122927876,0.121270186,0.001657689,0.283722889,1.703099966,0.298905376,0.680759472,0.445000161,,5.941357654,-0.007140828,,,,,,,,,1.771153359,1.771153359,2.225122124,2.225122124,,,,,,,,,,,,,,,,,,,Starlyn Castillo,sa3011608,682623
Ethan Routzahn,SDP,0.045699999,0.052099999,0,4.70618999,1,0,0,0,,1,4.395999908,1.052800059,0.56309998,0.522909999,0.140777782,0.400200009,0.0254,0.0561,0.688499987,6.196499884,3.601800084,1.720389733,1.267000034,0.156619655,0.091037311,0.065582344,0.267228491,1.453000069,0.293214953,0.708569289,0.445927326,,4.988490992,-0.00714561,,,,,,,,,2.939253079,2.939253079,3.177988786,3.177988786,,,,,,,,,,,,,,,,,,,Ethan Routzahn,sa3017206,701240
Jon Olsen,,0.044799998,0.062700003,0.0241,5.200110197,0.665199995,0.071199998,0,0,,1,4.515999794,1.075999975,0.618600011,0.577790022,0.146555558,0.504100025,0.0167,0.044799998,0.708700001,6.378300011,4.536900222,1.405871784,1.319000021,0.15693092,0.111625343,0.045305577,0.271230883,1.5801,0.298679611,0.699312278,0.428997543,,5.301002097,-0.007147087,,,,,,,,,2.570466636,2.570466636,2.865477681,2.865477681,,,,,,,,,,,,,,,,,,,Jon Olsen,sa3015032,663537
Shohei Tomioka,OAK,0.045499999,0.052299999,0,4.578750193,1,0,0,0,,1,4.433000088,1.020900011,0.550899982,0.508750021,0.120666668,0.491600007,0.025599999,0.047800001,0.761300027,6.851700246,4.424400061,1.548616796,1.08600001,0.17173472,0.110895555,0.060839164,0.262199504,1.512500018,0.298918636,0.715706967,0.479104004,,4.830746428,-0.007150313,,,,,,,,,3.165859989,3.165859989,3.33573335,3.33573335,,,,,,,,,,,,,,,,,,,Shohei Tomioka,sa3014808,693388
Eric Torres,,0.046300001,0.051600002,0,4.59855026,1,0,0,0,,1,4.498000145,0.915300012,0.547100008,0.510950029,0.132555559,0.595600009,0.026000001,0.078299999,0.973699987,8.763299882,5.360400081,1.634821982,1.193000033,0.216473979,0.132414404,0.084059574,0.23935043,1.510900021,0.288001917,0.727219378,0.37600196,,4.9640021,-0.007174582,,,,,,,,,3.31548654,3.31548654,3.202477679,3.202477679,,,,,,,,,,,,,,,,,,,Eric Torres,sa3017262,701539
Cam Bedrosian,,0.0451,0.054000001,0.0031,4.904279709,0.958800018,0.0088,0,0,,1,4.431000233,1.021299958,0.580500007,0.544919968,0.154555559,0.450100005,0.023,0.041000001,0.8222,7.399800003,4.050900042,1.826705158,1.391000032,0.185556298,0.101579775,0.083976524,0.259219752,1.471399963,0.292508297,0.709867897,0.367994865,,5.004602064,-0.007176421,,,,,,,,,3.014686714,3.014686714,3.161877714,3.161877714,,,,,,,,,,,,,,,,,,,Cam Bedrosian,13360,592135
Jake Peppers,CHW,0.034200002,0.088100001,0.046500001,6.016860008,0.175400004,0.175400004,0,0,,1,4.636000156,1.163699985,0.711799979,0.668540001,0.180444449,0.544200003,0.0031,0.050000001,0.529900014,4.76910013,4.897800028,0.973722917,1.624000043,0.114301121,0.117385674,-0.003084553,0.28791626,1.707899988,0.295142913,0.684474151,0.431966908,,6.235057601,-0.00718618,,,,,,,,,1.432113332,1.432113332,1.931422178,1.931422178,,,,,,,,,,,,,,,,,,,Jake Peppers,sa3023008,811304
Jake Lemoine,,0.0449,0.052900001,0,4.865219772,1,0,0,0,,1,4.422999859,1.060700059,0.579299986,0.540579975,0.145444438,0.423200011,0.0264,0.039500002,0.740100026,6.660900235,3.808800101,1.748818541,1.308999941,0.167329878,0.09568167,0.071648208,0.26783327,1.48390007,0.297667784,0.706565437,0.419000505,,4.965157457,-0.007187634,,,,,,,,,2.945313274,2.945313274,3.201322321,3.201322321,,,,,,,,,,,,,,,,,,,Jake Lemoine,19785,621082
Dylan Bice,,0.045000002,0.057100002,0.0103,4.999679983,0.851599991,0.031599998,0,0,,1,4.425000191,1.042700052,0.591400027,0.555519998,0.160888895,0.4278,0.021400001,0.039700001,0.774399996,6.969599962,3.850199997,1.81019167,1.448000059,0.175005641,0.096677962,0.078327679,0.263474416,1.470500052,0.291776805,0.705959504,0.369996211,,5.11173543,-0.007196555,,,,,,,,,2.856346439,2.856346439,3.054744348,3.054744348,,,,,,,,,,,,,,,,,,,Dylan Bice,sa918551,670393
Hiro Wyatt,KCR,0.039999999,0.080700003,0.043200001,6.046830475,0.220799997,0.165800005,0,0,,1,4.657999992,1.170099974,0.71450001,0.671870053,0.156777784,0.560100019,0.0045,0.051399998,0.560800016,5.047200143,5.040900171,1.001249771,1.411000058,0.120395023,0.120244745,0.000150278,0.28916347,1.730199993,0.304399483,0.672332378,0.420609858,,5.917490993,-0.007205247,,,,,,,,,1.716473302,1.716473302,2.248988785,2.248988785,,,,,,,,,,,,,,,,,,,Hiro Wyatt,sa3023613,702965
Nestor Lorant,CIN,0.0418,0.072899997,0.033599999,5.778629959,0.421200007,0.123199999,0,0,,1,4.56099987,1.111999989,0.681699991,0.642069995,0.191222221,0.498600006,0.01,0.046700001,0.716799974,6.45119977,4.487400055,1.437625282,1.720999986,0.157158517,0.109318136,0.04784038,0.276913123,1.610599995,0.296291272,0.691717694,0.403951901,,5.854668719,-0.007207497,,,,,,,,,1.954466644,1.954466644,2.31181106,2.31181106,,,,,,,,,,,,,,,,,,,Nestor Lorant,sa3011640,686544
Osvaldo Berrios,STL,0.0458,0.052000001,0,4.692329943,1,0,0,0,,1,4.364999771,1.032500029,0.556900024,0.521369994,0.151777774,0.372500002,0.0252,0.044799998,0.763400018,6.870600164,3.352500021,2.049396009,1.365999967,0.174891193,0.08533792,0.089553273,0.261544719,1.405000031,0.290425679,0.711188326,0.37734244,,4.864690807,-0.007211282,,,,,,,,,3.123533338,3.123533338,3.301788971,3.301788971,,,,,,,,,,,,,,,,,,,Osvaldo Berrios,sa3004702,676047
Antonio Menendez,TBR,0.0462,0.0517,0,4.576320112,1,0,0,0,,1,4.427000046,0.986699998,0.548399985,0.508480012,0.130666673,0.495099992,0.025599999,0.055799998,0.841099977,7.569899797,4.455899924,1.698848701,1.176000059,0.189993216,0.111836455,0.078156761,0.254559992,1.48179999,0.294743477,0.718626509,0.4497393,,4.835646544,-0.00721144,,,,,,,,,3.256879909,3.256879909,3.330833234,3.330833234,,,,,,,,,,,,,,,,,,,Antonio Menendez,sa3018799,694674
Jarod Bayless,PIT,0.044,0.053800002,0,4.900139987,1,0,0,0,,1,4.428999901,1.049200058,0.580500007,0.544459999,0.14644444,0.381900012,0.025599999,0.085000001,0.754599988,6.791399896,3.437100112,1.975909829,1.317999959,0.170377061,0.086227144,0.084149917,0.264809088,1.43110007,0.294916453,0.693756975,0.382116111,,4.96175756,-0.007213249,,,,,,,,,2.979313175,2.979313175,3.204722218,3.204722218,,,,,,,,,,,,,,,,,,,Jarod Bayless,sa3010236,663681
Michael Brettell,STL,0.0458,0.052000001,0,4.643729925,1,0,0,0,,1,4.427000046,1.059700012,0.557799995,0.515969992,0.125,0.424699992,0.025599999,0.057799999,0.686999977,6.18299979,3.822299927,1.617612408,1.125,0.155184091,0.095934038,0.059250052,0.268652554,1.484400004,0.298387866,0.707652365,0.467966652,,4.864979797,-0.007214616,,,,,,,,,3.03377995,3.03377995,3.301499981,3.301499981,,,,,,,,,,,,,,,,,,,Michael Brettell,sa3008020,647179
Ben Onyshko,,0.045699999,0.052200001,0,4.683330059,1,0,0,0,,1,4.464000225,1.039299965,0.560500026,0.520370007,0.12944445,0.438300014,0.025800001,0.091399997,0.735300004,6.61770004,3.944700122,1.677618028,1.165000051,0.164717735,0.098185482,0.066532253,0.264163869,1.477599978,0.296412767,0.707432655,0.44000751,,4.967757654,-0.007217005,,,,,,,,,2.98715333,2.98715333,3.198722124,3.198722124,,,,,,,,,,,,,,,,,,,Ben Onyshko,sa3008096,647306
Austin Briggs,,0.045899998,0.057700001,0.0147,4.83678031,0.802900016,0.041900001,0,0,,1,4.551000118,1.042099953,0.58130002,0.537420034,0.117666669,0.582000017,0.0206,0.056000002,0.723699987,6.513299882,5.238000154,1.243470731,1.059000023,0.159019989,0.127883982,0.031136007,0.266317385,1.62409997,0.300958204,0.714556525,0.478006788,,5.162746561,-0.007227653,,,,,,,,,2.776640009,2.776640009,3.003733218,3.003733218,,,,,,,,,,,,,,,,,,,Austin Briggs,sa3007261,682106
Joey Krehbiel,TBR,0.045400001,0.0524,0,4.73562026,1,0,0,0,,1,4.401000023,1.051399946,0.565299988,0.526180029,0.144444451,0.407599986,0.0244,0.0405,0.775699973,6.981299758,3.66839987,1.903091267,1.300000057,0.176255389,0.092615311,0.083640079,0.265981921,1.458999932,0.299053274,0.711104234,0.436182961,,4.837157649,-0.007228996,,,,,,,,,3.096793385,3.096793385,3.329322129,3.329322129,,,,,,,,,,,,,,,,,,,Joey Krehbiel,13707,607216
Jorge Benitez,LAD,0.048099998,0.049800001,0,4.709159732,1,0,0,0,,1,4.519000053,0.970099986,0.563499987,0.52323997,0.132888883,0.598500013,0.0261,0.064300001,0.863099992,7.76789993,5.38650012,1.442105218,1.19599995,0.190993579,0.132440807,0.058552772,0.251568896,1.568599999,0.292709543,0.726987066,0.438021765,,5.156235319,-0.007229658,,,,,,,,,2.981006715,2.981006715,3.010244459,3.010244459,,,,,,,,,,,,,,,,,,,Jorge Benitez,sa3004462,676221
Luis Oviedo,,0.045299999,0.053399999,0.002,4.801050067,0.972000003,0.006,0,0,,1,4.472000122,1.001799941,0.573099971,0.533450007,0.132111117,0.513800025,0.025699999,0.065899998,0.813600004,7.322400033,4.624200225,1.583495454,1.189000055,0.181932017,0.114892668,0.067039349,0.257379934,1.515599966,0.295151048,0.708303431,0.432006773,,4.995824364,-0.007230237,,,,,,,,,3.05845335,3.05845335,3.170655414,3.170655414,,,,,,,,,,,,,,,,,,,Luis Oviedo,21728,665854
Hansen Butler,,0.0449,0.052900001,0,4.863600254,1,0,0,0,,1,4.458000183,1.018100023,0.578299999,0.540400028,0.141444445,0.493400007,0.025800001,0.0449,0.825600028,7.430400252,4.440600067,1.673287425,1.273000002,0.185195153,0.110677431,0.074517723,0.25973926,1.511500031,0.296904098,0.710480242,0.40499321,,4.968957525,-0.007230558,,,,,,,,,3.049473304,3.049473304,3.197522253,3.197522253,,,,,,,,,,,,,,,,,,,Hansen Butler,sa3011363,656279
Eduarniel Núñez,SDP,0.046100002,0.0517,0,4.619880259,1,0,0,0,,1,4.467999935,0.965699971,0.55400002,0.513320029,0.125333339,0.57190001,0.025800001,0.055,0.838800013,7.549200118,5.147100091,1.466689978,1.128000051,0.18773501,0.127999109,0.059735901,0.251412353,1.537599981,0.292101632,0.72210257,0.450893282,,4.998913188,-0.007244066,,,,,,,,,3.144480003,3.144480003,3.16756659,3.16756659,,,,,,,,,,,,,,,,,,,Eduarniel Nunez,23162,674384
Zac Kristofak,,0.045499999,0.0524,0,4.752719879,1,0,0,0,,1,4.373000145,1.06099999,0.565599978,0.528079987,0.149555549,0.360100001,0.0252,0.0438,0.726100028,6.534900248,3.24090001,2.016384408,1.345999941,0.16604162,0.082346213,0.083695407,0.267314996,1.421099991,0.294637392,0.706019909,0.407007995,,4.870201864,-0.007244613,,,,,,,,,3.042366826,3.042366826,3.296277914,3.296277914,,,,,,,,,,,,,,,,,,,Zac Kristofak,27585,670219
Samuel Sanchez,LAD,0.044399999,0.075999998,0.0438,6.007230341,0.223299995,0.165299997,0,0,,1,4.613999844,1.157799959,0.708899975,0.667470038,0.186333328,0.523100019,0.0045,0.044300001,0.587300003,5.285700023,4.707900167,1.122729845,1.676999956,0.127286524,0.113372353,0.013914171,0.286116742,1.680899978,0.29681533,0.684490984,0.412787348,,6.116413102,-0.007247613,,,,,,,,,1.570220112,1.570220112,2.050066676,2.050066676,,,,,,,,,,,,,,,,,,,Samuel Sanchez,sa3021008,808247
Cullen Kafka,,0.043699998,0.069899999,0.035999998,5.43186003,0.462399989,0.114399999,0,0,,1,4.550000191,1.139099956,0.647400022,0.603540003,0.147666663,0.484499991,0.0111,0.047600001,0.568199992,5.11379993,4.360499918,1.172755424,1.328999966,0.124879114,0.10648351,0.018395604,0.283506284,1.623599946,0.30024931,0.688985055,0.459992448,,5.546046388,-0.007251895,,,,,,,,,2.16214017,2.16214017,2.62043339,2.62043339,,,,,,,,,,,,,,,,,,,Cullen Kafka,sa3017818,694394
Nolan Perry,TOR,0.041000001,0.081,0.047600001,5.961419821,0.175400004,0.175400004,0,0,,1,4.677000046,1.109799981,0.704599977,0.66237998,0.165555552,0.627799988,0.0032,0.045299999,0.648199975,5.833799779,5.65019989,1.032494406,1.489999965,0.138593109,0.134231341,0.004361768,0.277179741,1.737599969,0.295987978,0.686003962,0.410535458,,6.04160196,-0.007251979,,,,,,,,,1.755286753,1.755286753,2.124877818,2.124877818,,,,,,,,,,,,,,,,,,,Nolan Perry,sa3021476,804526
Patricio Aquino,MIL,0.042599998,0.075300001,0.044399999,5.580719948,0.31310001,0.1461,0,0,,1,4.532999992,1.134899974,0.661300004,0.620079994,0.173999995,0.438800007,0.0069,0.059099998,0.590699971,5.316299736,3.949200064,1.346171288,1.565999955,0.130311046,0.096801237,0.033509809,0.281256965,1.573699981,0.293817262,0.685963451,0.420234022,,5.740779788,-0.007253263,,,,,,,,,1.996760055,1.996760055,2.42569999,2.42569999,,,,,,,,,,,,,,,,,,,Patricio Aquino,sa3016510,699223
Jordan Gore,,0.045000002,0.0528,0,4.823280215,1,0,0,0,,1,4.472000122,1.030099988,0.576200008,0.535920024,0.132111117,0.501600027,0.025800001,0.049800001,0.782999992,7.046999931,4.514400244,1.561004685,1.189000055,0.175089439,0.112164583,0.062924856,0.262740388,1.531700015,0.298782952,0.709488727,0.440008934,,4.972124402,-0.007266328,,,,,,,,,3.008573189,3.008573189,3.194355376,3.194355376,,,,,,,,,,,,,,,,,,,Jordan Gore,sa3004127,641625
Louis Head,,0.045200001,0.0526,0,4.838670194,1,0,0,0,,1,4.43900013,0.986299992,0.5722,0.537630022,0.150000006,0.479099989,0.024800001,0.055500001,0.87379998,7.864199817,4.3118999,1.82383636,1.350000054,0.196846126,0.107929708,0.088916418,0.252612426,1.465399981,0.29032144,0.711486379,0.353991664,,4.972679865,-0.007272602,,,,,,,,,3.134419939,3.134419939,3.193799913,3.193799913,,,,,,,,,,,,,,,,,,,Louis Head,13259,545343
